city,latitude,longitude,pageurl,site_review_rating,property_name
Gandhinagar,23.24725141,72.63414918,http://www.goibibo.com/hotels/detail/Gandhinagar/hn/6413353945126501356/401228165380052951/na/hq/,3.2,"Cambay Sapphire , Gandhinagar"
Yamunanagar,30.1290485,77.2673901,http://www.goibibo.com/hotels/detail/Yamunanagar/hn/2288252101901177231/101886856605499221/na/hq/,2.5,Central Royale
Puri,19.7984678,85.8221719,http://www.goibibo.com/hotels/detail/Puri/hn/762718351731814005/8705917734342815592/na/hq/,1,Chandrama Hotel
Daman,20.41706345,72.84007978,http://www.goibibo.com/hotels/detail/Daman/hn/486193027468146343/7046374481259176505/na/hq/,2.9,Casa De Damao.
Munnar,10.0380683,77.0053233,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/7220344263737808089/na/hq/,4.3,Chai Guesthouse Munnar
Mathura,27.49385273,77.67704698,http://www.goibibo.com/hotels/detail/Mathura/hn/33265771996272232/5122583903256456905/na/hq/,2.5,Brij Dham Guest House
Mysore,12.2958104,76.6393805,http://www.goibibo.com/hotels/detail/Mysore/hn/6237241643285427714/1480920098875807167/na/hq/,4.3,Casa Clarks INN
Mumbai,19.1629338,72.839241,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/6957399750535162078/na/hq/,1,Castle Service Apartment - Malad (W)
Munnar,10.0889333,77.0595248,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/5667370073320196592/na/hq/,4.4,Birds Valley Resorts
Kaziranga,26.5775358,93.1689333,http://www.goibibo.com/hotels/detail/Kaziranga/hn/3147449693326909066/2074934148336004047/na/hq/,1,Bon Habi Resort
Visakhapatnam,17.7361885,83.3296805,http://www.goibibo.com/hotels/detail/Visakhapatnam/hn/4436410759289535020/1253981399041533509/na/hq/,3.8,Chakri Guest House
Mandya,12.4307791,77.2175223,http://www.goibibo.com/hotels/detail/Mandya/hn/488538077236154664/3628595762504443881/na/hq/,1,Bheemeshwari nature &amp; adventure camp by Jungle Lodges
Agra,27.1614467,78.0372502,http://www.goibibo.com/hotels/detail/Agra/hn/2049835366479118179/2231436366614647928/na/hq/,1,Bliss Home Stay
Goa,15.5494718,73.744731,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/7436089683105729674/na/hq/,4.6,Calangute Residency
Udaipur,24.5890187,73.6783031,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/8840120781986222340/na/hq/,4.4,"Chinar Villa, Nr.Fatehsagar Lake"
Thekkady,9.625640954,77.16059801,http://www.goibibo.com/hotels/detail/Thekkady/hn/113710562199999999/7206614937844780326/na/hq/,3,Bijans Nature Resort
Coorg,12.4225988,75.7403141,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/6952086638147410577/na/hq/,1,Blender Berry
Jharsuguda,21.8828307,84.0246733,http://www.goibibo.com/hotels/detail/Jharsuguda/hn/4111034433163692875/2982834768448410262/na/hq/,1,Bishnu Palace
Chittoor,13.217176,79.1003289,http://www.goibibo.com/hotels/detail/Chittoor/hn/9184435835733846945/4143568848578603604/na/hq/,1,chandra residency
Kewzing,27.28584,88.3945669,http://www.goibibo.com/hotels/detail/Kewzing/hn/2851912330839333333/1578696348308883033/na/hq/,1,Bon Farmhouse
Coonoor,11.3552079,76.8067603,http://www.goibibo.com/hotels/detail/Coonoor/hn/3082172792776588665/4716932488119012179/na/hq/,2,Blossoms Garden
Bangalore,13.0720866,77.5034333,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/7448439575118685179/na/hq/,3.8,Cinnamon Residency
Chennai,13.0826869,80.2705066,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/8713837806004895360/na/hq/,3.9,CENTRAL RESIDENCY
Tirupati,13.6403071,79.4176391,http://www.goibibo.com/hotels/detail/Tirupati/hn/18688368793823515/1379550010560851662/na/hq/,1,CCR Residency
Sathyamangalam,12.8206717,77.8907068,http://www.goibibo.com/hotels/detail/Sathyamangalam/hn/4729049967938430144/3725125031443032994/na/hq/,1,Bull and Bush Resort Satyamangalam
Shantiniketan,23.6813648,87.6861602,http://www.goibibo.com/hotels/detail/Shantiniketan/hn/4667984576004034952/7567212305538685937/na/hq/,1,Bubahut Boutique Resort
Ooty,11.4069926,76.7035518,http://www.goibibo.com/hotels/detail/Ooty/hn/889033689324744753/6116198706950465335/na/hq/,1,Chandra Nivas
Naukuchiatal,29.3456842,79.5605433,http://www.goibibo.com/hotels/detail/Naukuchiatal/hn/8184748706275649254/3471208014158543711/na/hq/,1,Camp lagoon
Alibag,18.6554173,72.86705096,http://www.goibibo.com/hotels/detail/Alibag/hn/5342984967352266322/9109971967668089941/na/hq/,3,BigSplash
Goa,15.57545151,73.76061564,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/8708551802105364548/na/hq/,4.5,Casa Legend
Dooars,26.4918891,89.5271026,http://www.goibibo.com/hotels/detail/Dooars/hn/7731032782410174321/106941119490359335/na/hq/,1,Camp of Dooars
Gangtok,27.3256949,88.6132309,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/3645764551199960188/na/hq/,1,Canaan Lodge
Manali,32.25089806,77.17828607,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/4081553987736461570/na/hq/,3.3,Casa Bella Vista
Bangalore,12.9724861,77.6071336,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/6111613790381246295/na/hq/,3.2,Brigade Royale Premier Business Class Hotel
Bangalore,12.9697999,77.7499467,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/3448617386877642697/na/hq/,1,Bulande Hospitality Near Graphite India Signal
Goa,15.4586072,73.8167385,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/3775906526482985431/na/hq/,4.4,Cidade De Goa
Guhagar,17.4640665,73.1960032,http://www.goibibo.com/hotels/detail/Guhagar/hn/2014080685220094358/2173920150601634690/na/hq/,1,Chaitanya Niwas
Rajkot,22.3144368,70.790491,http://www.goibibo.com/hotels/detail/Rajkot/hn/7030802527799619237/6259244340279645853/na/hq/,1,Chouki Dhani
Goa,15.53960681,73.75943015,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1986068955850632308/na/hq/,1,C.M.Sieiro Guest House
Delhi,28.5561624,77.0999578,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/2101810711909734199/na/hq/,2.1,Centaur Hotel
Kalimpong,27.073658,88.4772009,http://www.goibibo.com/hotels/detail/Kalimpong/hn/680162234121389869/181894743011457520/na/hq/,5,chavi Village Resort
Gurgaon,28.4583384,77.06652,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/4656036035338819617/na/hq/,1,Citi Suites  southcity 1
Guruvayoor,10.5961586,76.0439883,http://www.goibibo.com/hotels/detail/Guruvayoor/hn/3240941990467631507/4119112954197581354/na/hq/,4.4,Chandana Inn
Ghaziabad,28.6691565,77.4537578,http://www.goibibo.com/hotels/detail/Ghaziabad/hn/1930868727827802776/4089542801995366340/na/hq/,1,BLACK STONE HOTEL
Rishikesh,30.1146663,78.3009966,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/5459654934779604640/na/hq/,5,Camp Himaliyan Adventure
Tuljapur,18.010037,76.0710681,http://www.goibibo.com/hotels/detail/Tuljapur/hn/4700990812184966290/3409211951455343294/na/hq/,1,Bhakti Sankul Lodge
Ganpatipule,16.990215,73.3120233,http://www.goibibo.com/hotels/detail/Ganpatipule/hn/1878646129688888888/5295684002953023543/na/hq/,3.8,Blue Ocean Resort &amp; Spa By Apodis
Vapi,20.37121773,72.923172,http://www.goibibo.com/hotels/detail/Vapi/hn/5916864424882879431/5899979794445937819/na/hq/,4.4,Budget Inn Palm Regency
Jodhpur,26.72481115,72.88811317,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/2613175764249341703/na/hq/,3.9,CAMP THAR
Delhi,28.6412478,77.2115913,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/6347260564829382060/na/hq/,4.2,Check In Room Chuna Mandi
Mcleodganj,32.23305134,76.32484942,http://www.goibibo.com/hotels/detail/Mcleodganj/hn/1307280128191747221/150080175810768280/na/hq/,1,Chonor House
Coorg,12.4244205,75.7381856,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/6235678180140226286/na/hq/,5,Chingaara Estate Stay
Vadodara,22.3071588,73.1812187,http://www.goibibo.com/hotels/detail/Vadodara/hn/1913041709781751242/6390119059940376813/na/hq/,1,Casa Paradise Resort
Delhi,28.635308,77.22496,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/1050954764326474651/na/hq/,1,BnB in GK II
Kalimpong,27.0744759,88.4767834,http://www.goibibo.com/hotels/detail/Kalimpong/hn/680162234121389869/6842374182361784029/na/hq/,3.4,breathing Stone
Shimla,31.01322847,77.17678691,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/7543907359980632827/na/hq/,1,Camp Chrysalid Junga
Jodhpur,26.10861743,73.08009837,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/3909210722174868331/na/hq/,4.2,Bishnoi Village Camp and Resort
Tiruchirappalli,10.7978225,78.6840936,http://www.goibibo.com/hotels/detail/Tiruchirappalli/hn/7549748421679676377/557526113958304936/na/hq/,3.8,Breeze Residency
Jaisalmer,26.8304527,70.5071565,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/3007833851090563477/na/hq/,1.3,Camp Royal Paradise
Bangalore,12.9115889,77.6044808,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/3686252323407232652/na/hq/,1,Catalyst- L&amp;T South City
Cochin,9.962996536,76.2421841,http://www.goibibo.com/hotels/detail/Cochin/hn/8210666562286566619/5899702034045059487/na/hq/,4.6,Christville Homestay
Puri,19.7876816,85.7956868,http://www.goibibo.com/hotels/detail/Puri/hn/762718351731814005/2738678918578683079/na/hq/,4.1,Bluelily Beach Resort
Coimbatore,11.0331511,77.02766,http://www.goibibo.com/hotels/detail/Coimbatore/hn/3924148632351062483/2441166053699158685/na/hq/,3.1,Blue Stones Service Apartments
Delhi,28.5706494,77.221724,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/6946691218408031797/na/hq/,2.8,BORIBISTA BACKPACKING HOSTEL
Srinagar,34.10640279,74.8577929,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/5640387956117096963/na/hq/,4.6,Billoo Palace Houseboat
Rewari,28.20026613,76.62384531,http://www.goibibo.com/hotels/detail/Rewari/hn/490253131757157834/1355480610100972765/na/hq/,4.2,Bilberry Hotel
Goa,15.55434668,73.75410575,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1633961523070667898/na/hq/,3.5,Blue Marine Beach Resort
Udaipur,24.57870166,73.6705705,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/1133990570178056144/na/hq/,4.6,Chunda Palace
Gurgaon,28.635308,77.22496,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/8321406828691713705/na/hq/,2,Callista-1
Alleppey,9.5008137,76.3533724,http://www.goibibo.com/hotels/detail/Alleppey/hn/31335703284729576/357032029256622579/na/hq/,1,Chaandhni Lake View
Ajmer,26.4498954,74.6399163,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/8242643595450946913/na/hq/,1,Bijainagar Fort by 1589 Hotels
Kullu,31.63925125,77.40194923,http://www.goibibo.com/hotels/detail/Kullu/hn/8540125979677725647/3316136585676104546/na/hq/,1,BISHT NIWAS
Manali,32.2396325,77.1887145,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/1693279135093455537/na/hq/,1,Budget Cottages Manali
Alleppey,9.396466825,76.35258131,http://www.goibibo.com/hotels/detail/Alleppey/hn/31335703284729576/4509070701845111062/na/hq/,1,canal view residency
Ernakulam,9.9312328,76.2673041,http://www.goibibo.com/hotels/detail/Ernakulam/hn/8210666562286566619/1743839226465604535/na/hq/,1,Cherai Beach Palace
Ooty,11.4064138,76.6932438,http://www.goibibo.com/hotels/detail/Ooty/hn/889033689324744753/7679334492249048939/na/hq/,1,Breeze Cottage
Goa,15.2993265,74.123996,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1432385386772981949/na/hq/,1,Casa Amigos Holiday Homes
Pune,18.5454891,73.901995,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/8753456617828369892/na/hq/,3.7,Cherry Tree
Mumbai,18.9684004,72.8218168,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/4204068734767317999/na/hq/,2.5,Central Guest House
Thiruvananthapuram,8.4957693,76.948048,http://www.goibibo.com/hotels/detail/Thiruvananthapuram/hn/3877384277955108166/8118995061692356480/na/hq/,4.4,Chirag Inn
Ernakulam,9.968564401,76.24558548,http://www.goibibo.com/hotels/detail/Ernakulam/hn/8210666562286566619/6602735168359001522/na/hq/,4.8,Brunton Boatyard
Dera Bassi,30.6526298,76.8213748,http://www.goibibo.com/hotels/detail/Dera Bassi/hn/8546893222859964624/2895411273667839530/na/hq/,1,Cassowary Hotel
Ranchi,23.3440997,85.309562,http://www.goibibo.com/hotels/detail/Ranchi/hn/332222994875110869/7836721973702043320/na/hq/,4.2,Chanakya BNR Ranchi
Delhi,28.635308,77.22496,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/3394168334049984452/na/hq/,1,Caravan Home Stay
Shimla,31.10206409,77.17793877,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/7325499651138989507/na/hq/,3.9,Bridge View Regency
Manali,32.2254938,77.1827345,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/1407063122009041214/na/hq/,4,BHAWANI COTTAGE
Paonta Sahib,30.445283,77.6020569,http://www.goibibo.com/hotels/detail/Paonta Sahib/hn/6300326876786294376/1582602025140138685/na/hq/,1,Carbery Farms
Jodhpur,26.2939712,73.0196819,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/7525999776472322366/na/hq/,1,Bob Hostel
Goa,15.54808269,73.7862737,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1871301192604829056/na/hq/,5,Casa Fredwin Homestay
Srinagar,34.1105857,74.8682569,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/7568921051964084074/na/hq/,1,Bul Bul Houseboats
Coimbatore,11.04549245,77.03941606,http://www.goibibo.com/hotels/detail/Coimbatore/hn/3924148632351062483/4742375896722687653/na/hq/,1,Challenger Residency
Dandeli,15.2496775,74.6173738,http://www.goibibo.com/hotels/detail/Dandeli/hn/8769785701740789883/8054930070830182664/na/hq/,1,Century resorts
Coorg,12.4145983,75.7499417,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/3246587240788916673/na/hq/,3.9,Caveri Residency
Puri,19.8368546,85.8590198,http://www.goibibo.com/hotels/detail/Puri/hn/762718351731814005/1523826415684100996/na/hq/,3.9,Chandan Lodge
Goa,15.5145247,73.7683784,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/522793918884818932/na/hq/,1,Casa Melhor Candolim 1 BHK Appartment
Raipur,21.2513844,81.6296413,http://www.goibibo.com/hotels/detail/Raipur/hn/7802292548766851295/4113960678754499007/na/hq/,1,Bhalla Dormitory Hotel
Chennai,12.90500474,80.20982153,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/183887192927466530/na/hq/,4.6,Chandran Hyline
Sonipat,28.9287735,77.091281,http://www.goibibo.com/hotels/detail/Sonipat/hn/4732253758470214042/47210335905679884/na/hq/,1,Bright Guest House
Kinnaur,31.4520937,78.4012701,http://www.goibibo.com/hotels/detail/Kinnaur/hn/483015222101423676/1761175601829722636/na/hq/,1,Birma Cottage
Goa,15.51825841,73.76643285,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1525136522465608005/na/hq/,4.3,Casa Almeida Guest House
Kota,24.9673086,75.5524157,http://www.goibibo.com/hotels/detail/Kota/hn/5059572075609157517/1365738577414917399/na/hq/,1,Bhainsrorgarh Fort Hotel- 50 kms from Kota
Goa,15.2436676,73.9830029,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/7652959644030970819/na/hq/,5,CAMRON GUEST HOUSE
Faridabad,28.384764,77.303723,http://www.goibibo.com/hotels/detail/Faridabad/hn/5092141098358928510/2992471174765004814/na/hq/,1,blackresidency
Thrissur,10.5192579,76.2145961,http://www.goibibo.com/hotels/detail/Thrissur/hn/9163162457646324921/5028208744381133366/na/hq/,1,BINI TOURIST HOME
Goa,15.6160059,73.78800964,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/5656426805739641432/na/hq/,4.6,Casa Melhor  2BHK in SIolim
Kalimpong,27.066667,88.466667,http://www.goibibo.com/hotels/detail/Kalimpong/hn/680162234121389869/8357180682719981104/na/hq/,1,Chukey's Homestay
Goa,15.2993265,74.123996,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/7611308966869756304/na/hq/,1,Casa Melhor  2BHK in Arpora
Alibag,18.63294769,72.92476012,http://www.goibibo.com/hotels/detail/Alibag/hn/5342984967352266322/7035346528597457179/na/hq/,1,Birje Home Stay
Nainital,29.4464076,79.5596415,http://www.goibibo.com/hotels/detail/Nainital/hn/4883398002803141725/7413228386852650850/na/hq/,1,Cedar LodgeCedar Lodge
Goa,15.57544085,73.74784301,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/9188387907320924531/na/hq/,4.6,Chill Inn
Bangalore,13.0567685,77.6277409,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/6140494310901392689/na/hq/,1,Chalet Riviera
Alleppey,9.49442,76.322173,http://www.goibibo.com/hotels/detail/Alleppey/hn/31335703284729576/4639641387294561622/na/hq/,1,Chembil Residency
Mysore,12.2958104,76.6393805,http://www.goibibo.com/hotels/detail/Mysore/hn/6237241643285427714/4544621385426913781/na/hq/,1,Blue Diamond Lodge
Bankura,22.9569938,86.7919009,http://www.goibibo.com/hotels/detail/Bankura/hn/3961465019301052882/5747061211081595952/na/hq/,1,CHARULATA ECO RESORT
Rishikesh,30.09403117,78.38364624,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/9189511845413476297/na/hq/,5,Camp AquaForest
Goa,15.2993265,74.123996,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/3933998216510590393/na/hq/,5,Casa Melhor Calangute
Goa,15.4997551,73.8294565,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/5323718495130243852/na/hq/,3.7,Casa Paradiso
Goa,15.4568591,73.8038889,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/8695912499860421067/na/hq/,4.6,Casa Amarilla
Jaisalmer,26.8416156,70.5458295,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/1494016594236483743/na/hq/,3.7,Camp Paradise
Ranchi,23.344187,85.3228297,http://www.goibibo.com/hotels/detail/Ranchi/hn/332222994875110869/9187316512652234354/na/hq/,4.5,Capitol Hill
Gurgaon,28.468328,77.076866,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/9051903396386990150/na/hq/,4.7,Citi Suites
Tuljapur,18.010037,76.0710681,http://www.goibibo.com/hotels/detail/Tuljapur/hn/4700990812184966290/1879880175240007294/na/hq/,1,Bhaktavatsal  Lodge
Varkala,8.7378685,76.7163359,http://www.goibibo.com/hotels/detail/Varkala/hn/4947247049944326597/7634323404527223543/na/hq/,1,Bohemian Masala Beach Resort
Goa,15.1573147,73.9462689,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/2389630762293788337/na/hq/,4,Casa De Cris
Hubli,15.3555438,75.132963,http://www.goibibo.com/hotels/detail/Hubli/hn/4175146706007535451/9004102528806074231/na/hq/,1,Chalukya Residency
Port Blair,11.6675019,92.7412765,http://www.goibibo.com/hotels/detail/Port Blair/hn/4221994537604741770/7535440453668853469/na/hq/,3,Citi Heart Hotel
Mumbai,19.11996481,72.88561641,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/8237204760221549156/na/hq/,3.2,Bharat Avenue
Delhi,28.6429575,77.2125569,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/7325022032574900335/na/hq/,3.7,Bombay Palace
Pondicherry,11.9343533,79.8262733,http://www.goibibo.com/hotels/detail/Pondicherry/hn/7247861711286471145/7323373293329249276/na/hq/,3.7,Citi Business Hotel
Bhiwani,28.7990445,76.1335112,http://www.goibibo.com/hotels/detail/Bhiwani/hn/776713546466533194/3597977430036080199/na/hq/,1,Chirag Guest House
Barkot,30.8095473,78.2129208,http://www.goibibo.com/hotels/detail/Barkot/hn/8558317408449288142/6002828202734469856/na/hq/,1,Camp Nirvana
Goa,15.00467905,74.03170536,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/8995109569479968665/na/hq/,4.1,Castle House Palolem
